household_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,collection_date_2b,collection_time_2b,totalnumber_2b,date_entered_2b,date_checked_2b,ento_form_2b_female__v_0,Village,row_num,sample_num,hh_date_samp,day,species,sampleid_h,sampleid_a,sampleid_w,notes,specify,pf_pcr_infection_status
M06,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,4,7/15/21,7/15/21,Complete,Maruti,151,4,M06_2021-05-11_4_151,7,An. funestus,M06 H0151,M06 A0151,M06 W0151,Processed day 9,NA,negative
M06,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,1,7/22/21,7/22/21,Complete,Maruti,152,1,M06_2021-06-08_1_152,7,An. funestus,M06 H0195,M06 A0195,M06 W0195,NA,NA,negative
M06,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,153,1,M06_2021-07-13_1_153,2,An. funestus,M06 H0225,M06 A0225,M06 W0225,NA,NA,negative
M06,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,153,2,M06_2021-07-13_2_153,7,An. funestus,M06 H0226,M06 A0226,M06 W0226,NA,NA,negative
M06,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,153,3,M06_2021-07-13_3_153,7,An. funestus,M06 H0227,M06 A0227,M06 W0227,Broken hind leg,NA,negative
M06,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,153,4,M06_2021-07-13_4_153,7,An. funestus,M06 H0228,M06 A0228,M06 W0228,NA,NA,negative
M06,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,2,7/5/22,7/5/22,Complete,Maruti,154,1,M06_2022-06-07_1_154,2,An. funestus,M06 H0234,M06 A0234,M06 W0234,NA,NA,NA
M06,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,2,7/5/22,7/5/22,Complete,Maruti,154,2,M06_2022-06-07_2_154,7,An. funestus,M06 H0235,M06 A0235,M06 W0235,NA,NA,NA
M07,march_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,3/10/20,NA,1,4/28/20,4/28/20,Complete,Maruti,155,1,M07_2020-03-10_1_155,3,An. gambiae,M07 H00395,M07 A00395,M07 W00395,NA,NA,negative
M07,june_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/9/20,NA,1,7/8/20,7/8/20,Complete,Maruti,156,1,M07_2020-06-09_1_156,3,An. gambiae,M07 H00397,M07 A00397,M07 W00397,NA,NA,negative
M07,august_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,8/11/20,NA,1,9/3/20,9/3/20,Complete,Maruti,157,1,M07_2020-08-11_1_157,1,An. rufipes,M07 H00400,M07 A00400,M07 W00400,NA,NA,negative
M07,november_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,11/10/20,NA,2,11/30/20,11/30/20,Complete,Maruti,158,1,M07_2020-11-10_1_158,1,An. funestus,M07 H00404,M07 A00404,M07 W00404,NA,NA,negative
M07,november_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,11/10/20,NA,2,11/30/20,11/30/20,Complete,Maruti,158,2,M07_2020-11-10_2_158,2,An. gambiae,M07 H00405,M07 A00405,M07 W00405,NA,NA,negative
M07,december_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,12/8/20,NA,1,12/22/20,12/22/20,Complete,Maruti,159,1,M07_2020-12-08_1_159,7,An. funestus,M07 H00406,M07 A00406,M07 W00406,NA,NA,negative
M07,april_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/13/21,NA,1,5/7/21,5/7/21,Complete,Maruti,160,1,M07_2021-04-13_1_160,2,An. gambiae,M07 H00432,M07 A00432,M07 W00432,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,1,M07_2021-05-11_1_161,1,An. gambiae,M07 H0488,M07 A0488,M07 W0488,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,2,M07_2021-05-11_2_161,1,An. gambiae,M07 H0489,M07 A0489,M07 W0489,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,3,M07_2021-05-11_3_161,1,An. gambiae,M07 H0490,M07 A0490,M07 W0490,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,4,M07_2021-05-11_4_161,5,An. funestus,M07 H0491,M07 A0491,M07 W0491,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,5,M07_2021-05-11_5_161,5,An. gambiae,M07 H0492,M07 A0492,M07 W0492,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,6,M07_2021-05-11_6_161,5,An. gambiae,M07 H0493,M07 A0493,M07 W0493,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,7,M07_2021-05-11_7_161,5,An. gambiae,M07 H0494,M07 A0494,M07 W0494,NA,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,8,M07_2021-05-11_8_161,7,An. gambiae,M07 H0537,M07 A0537,M07 W0537,Processed day 9,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,9,M07_2021-05-11_9_161,7,An. gambiae,M07 H0538,M07 A0538,M07 W0538,Processed day 9,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,10,M07_2021-05-11_10_161,7,An. gambiae,M07 H0539,M07 A0539,M07 W0539,Processed day 9,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,11,M07_2021-05-11_11_161,7,An. gambiae,M07 H0540,M07 A0540,M07 W0540,Processed day 9,NA,negative
M07,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,12,6/17/21,6/17/21,Complete,Maruti,161,12,M07_2021-05-11_12_161,7,An. gambiae,M07 H0541,M07 A0541,M07 W0541,Processed day 9,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,1,M07_2021-06-08_1_162,2,An. funestus,M07 H0566,M07 A0566,M07 W0566,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,2,M07_2021-06-08_2_162,2,An. rufipes,M07 H0567,M07 A0567,M07 W0567,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,3,M07_2021-06-08_3_162,2,An. gambiae,M07 H0568,M07 A0568,M07 W0568,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,4,M07_2021-06-08_4_162,2,An. gambiae,M07 H0569,M07 A0569,M07 W0569,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,5,M07_2021-06-08_5_162,7,An. funestus,M07 H0587,M07 A0587,M07 W0587,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,6,M07_2021-06-08_6_162,7,An. funestus,M07 H0588,M07 A0588,M07 W0588,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,7,M07_2021-06-08_7_162,7,An. gambiae,M07 H0589,M07 A0589,M07 W0589,NA,NA,positive
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,8,M07_2021-06-08_8_162,7,An. funestus,M07 H0590,M07 A0590,M07 W0590,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,9,M07_2021-06-08_9_162,7,An. funestus,M07 H0591,M07 A0591,M07 W0591,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,10,M07_2021-06-08_10_162,7,An. funestus,M07 H0592,M07 A0592,M07 W0592,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,11,M07_2021-06-08_11_162,7,An. gambiae,M07 H0593,M07 A0593,M07 W0593,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,12,M07_2021-06-08_12_162,7,An. gambiae,M07 H0594,M07 A0594,M07 W0594,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,13,M07_2021-06-08_13_162,7,An. gambiae,M07 H0595,M07 A0595,M07 W0595,NA,NA,positive
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,14,M07_2021-06-08_14_162,7,An. funestus,M07 H0596,M07 A0596,M07 W0596,NA,NA,negative
M07,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,15,7/22/21,7/22/21,Complete,Maruti,162,15,M07_2021-06-08_15_162,7,An. funestus,M07 H0597,M07 A0597,M07 W0597,NA,NA,negative
M07,may_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/10/22,NA,1,6/6/22,6/6/22,Complete,Maruti,163,1,M07_2022-05-10_1_163,1,An. gambiae,M07 H0623,M07 A0623,M07 W0623,NA,NA,NA
M07,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,1,7/5/22,7/5/22,Complete,Maruti,164,1,M07_2022-06-07_1_164,7,An. funestus,M07 H00756,M07 A00756,M07 W00756,NA,NA,NA
M09,june_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/9/20,NA,2,7/8/20,7/8/20,Complete,Maruti,165,1,M09_2020-06-09_1_165,2,An. gambiae,M09 H00305,M09 A00305,M09 W00305,NA,NA,negative
M09,june_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/9/20,NA,2,7/8/20,7/8/20,Complete,Maruti,165,2,M09_2020-06-09_2_165,7,An. gambiae,M09 H00307,M09 A00307,M09 W00307,NA,NA,negative
M09,september_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,9/8/20,NA,1,9/30/20,9/30/20,Complete,Maruti,166,1,M09_2020-09-08_1_166,1,An. gambiae,M09 H00311,M09 A00311,M09 W00311,NA,NA,negative
M09,feburary_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,2/9/21,NA,1,3/8/21,3/8/21,Complete,Maruti,167,1,M09_2021-02-09_1_167,7,An. gambiae,M09 H00329,M09 A00329,M09 W00329,NA,NA,negative
M09,april_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/13/21,NA,2,5/7/21,5/7/21,Complete,Maruti,168,1,M09_2021-04-13_1_168,7,An. gambiae,M09 H0357,M09 A0357,M09 W0357,NA,NA,negative
M09,april_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/13/21,NA,2,5/7/21,5/7/21,Complete,Maruti,168,2,M09_2021-04-13_2_168,7,An. funestus,M09 H0358,M09 A0358,M09 W0358,NA,NA,negative
M09,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,5,6/17/21,6/17/21,Complete,Maruti,169,1,M09_2021-05-11_1_169,7,An. gambiae,M09 H0410,M09 A0410,M09 W0410,Processed day 9,NA,negative
M09,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,5,6/17/21,6/17/21,Complete,Maruti,169,2,M09_2021-05-11_2_169,7,An. funestus,M09 H0411,M09 A0411,M09 W0411,Processed day 9,NA,negative
M09,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,5,6/17/21,6/17/21,Complete,Maruti,169,3,M09_2021-05-11_3_169,7,An. gambiae,M09 H0412,M09 A0412,M09 W0412,Processed day 9,NA,NA
M09,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,5,6/17/21,6/17/21,Complete,Maruti,169,4,M09_2021-05-11_4_169,7,An. gambiae,M09 H0413,M09 A0413,M09 W0413,Processed day 9,NA,negative
M09,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,5,6/17/21,6/17/21,Complete,Maruti,169,5,M09_2021-05-11_5_169,7,An. gambiae,M09 H0414,M09 A0414,M09 W0414,Processed day 9,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,1,M09_2021-06-08_1_170,3,An. gambiae,M09 H0428,M09 A0428,M09 W0428,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,2,M09_2021-06-08_2_170,3,An. funestus,M09 H0429,M09 A0429,M09 W0429,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,3,M09_2021-06-08_3_170,7,An. funestus,M09 H00452,M09 A00452,M09 W00452,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,4,M09_2021-06-08_4_170,7,An. funestus,M09 H00453,M09 A00453,M09 W00453,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,5,M09_2021-06-08_5_170,7,An. funestus,M09 H00454,M09 A00454,M09 W00454,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,6,M09_2021-06-08_6_170,7,An. gambiae,M09 H00455,M09 A00455,M09 W00455,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,7,M09_2021-06-08_7_170,7,An. funestus,M09 H00456,M09 A00456,M09 W00456,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,8,M09_2021-06-08_8_170,7,An. gambiae,M09 H00457,M09 A00457,M09 W00457,NA,NA,negative
M09,june_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/8/21,NA,9,7/22/21,7/22/21,Complete,Maruti,170,9,M09_2021-06-08_9_170,7,An. gambiae,M09 H00458,M09 A00458,M09 W00458,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,1,M09_2021-07-13_1_171,7,An. funestus,M09 H00490,M09 A00490,M09 W00490,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,2,M09_2021-07-13_2_171,7,An. funestus,M09 H00491,M09 A00491,M09 W00491,NA,NA,positive
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,3,M09_2021-07-13_3_171,7,An. funestus,M09 H00492,M09 A00492,M09 W00492,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,4,M09_2021-07-13_4_171,7,An. gambiae,M09 H00493,M09 A00493,M09 W00493,Broken palp,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,5,M09_2021-07-13_5_171,7,An. funestus,M09 H00494,M09 A00494,M09 W00494,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,6,M09_2021-07-13_6_171,7,An. funestus,M09 H00495,M09 A00495,M09 W00495,Broken hind les,NA,positive
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,7,M09_2021-07-13_7_171,7,An. gambiae,M09 H00496,M09 A00496,M09 W00496,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,8,M09_2021-07-13_8_171,7,An. funestus,M09 H00497,M09 A00497,M09 W00497,NA,NA,positive
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,9,M09_2021-07-13_9_171,7,An. gambiae,M09 H00498,M09 A00498,M09 W00498,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,10,M09_2021-07-13_10_171,7,An. funestus,M09 H00499,M09 A00499,M09 W00499,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,11,M09_2021-07-13_11_171,7,An. funestus,M09 H00500,M09 A00500,M09 W00500,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,12,M09_2021-07-13_12_171,7,An. funestus,M09 H00501,M09 A00501,M09 W00501,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,13,M09_2021-07-13_13_171,7,An. funestus,M09 H00502,M09 A00502,M09 W00502,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,14,M09_2021-07-13_14_171,7,An. funestus,M09 H00503,M09 A00503,M09 W00503,NA,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,15,8/16/21,8/16/21,Complete,Maruti,171,15,M09_2021-07-13_15_171,7,An. funestus,M09 H00504,M09 A00504,M09 W00504,NA,NA,positive
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,2,7/13/21,NA,2,8/16/21,8/16/21,Complete,Maruti,172,1,M09_2021-07-13_1_172,7,An. funestus,M09 H00505,M09 A00505,M09 W00505,No hind legs,NA,negative
M09,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,2,7/13/21,NA,2,8/16/21,8/16/21,Complete,Maruti,172,2,M09_2021-07-13_2_172,7,An. funestus,M09 H00506,M09 A00506,M09 W00506,NA,NA,negative
M09,august_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,8/10/21,NA,2,9/9/21,9/9/21,Complete,Maruti,173,1,M09_2021-08-10_1_173,6,An. funestus,M09 H00532,M09 A00532,M09 W00532,NA,NA,positive
M09,august_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,8/10/21,NA,2,9/9/21,9/9/21,Complete,Maruti,173,2,M09_2021-08-10_2_173,7,An. funestus,M09 H00540,M09 A00540,M09 W00540,NA,NA,positive
M09,april_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/20/22,NA,1,5/18/22,5/18/22,Complete,Maruti,174,1,M09_2022-04-20_1_174,7,An. funestus,M09 H00554,M09 A00554,M09 W00554,NA,NA,NA
M09,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,2,7/5/22,7/5/22,Complete,Maruti,175,1,M09_2022-06-07_1_175,3,An. gambiae,M09 H00565,M09 A00565,M09 W00565,NA,NA,NA
M09,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,2,7/5/22,7/5/22,Complete,Maruti,175,2,M09_2022-06-07_2_175,7,An. funestus,M09 H00567,M09 A00567,M09 W00567,NA,NA,NA
M09,july_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/5/22,NA,1,8/8/22,8/8/22,Complete,Maruti,176,1,M09_2022-07-05_1_176,2,An. funestus,M09 H00570,M09 A00570,M09 W00570,NA,NA,NA
M12,march_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,3/9/21,NA,1,4/7/21,4/7/21,Complete,Maruti,177,1,M12_2021-03-09_1_177,7,An. funestus,M12 H00027,M12 A00027,M12 W00027,NA,NA,negative
M12,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,178,1,M12_2021-07-13_1_178,7,An. funestus,M12 H00030,M12 A00030,M12 W00030,NA,NA,negative
M12,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,178,2,M12_2021-07-13_2_178,7,An. funestus,M12 H00031,M12 A00031,M12 W00031,NA,NA,negative
M12,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,178,3,M12_2021-07-13_3_178,7,An. funestus,M12 H00032,M12 A00032,M12 W00032,NA,NA,negative
M12,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,4,8/16/21,8/16/21,Complete,Maruti,178,4,M12_2021-07-13_4_178,7,An. funestus,M12 H00033,M12 A00033,M12 W00033,NA,NA,negative
M13,march_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,3/10/20,NA,1,4/28/20,4/28/20,Complete,Maruti,179,1,M13_2020-03-10_1_179,2,An. gambiae,M13 H00114,M13 A00114,M13 W00114,NA,NA,negative
M13,april_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/13/21,NA,2,5/7/21,5/7/21,Complete,Maruti,180,1,M13_2021-04-13_1_180,7,An. funestus,M13 H00129,M13 A00129,M13 W00129,NA,NA,positive
M13,april_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/13/21,NA,2,5/7/21,5/7/21,Complete,Maruti,180,2,M13_2021-04-13_2_180,7,An. funestus,M13 H00130,M13 A00130,M13 W00130,NA,NA,negative
M13,may_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/11/21,NA,1,6/17/21,6/17/21,Complete,Maruti,181,1,M13_2021-05-11_1_181,7,An. gambiae,M13 H00145,M13 A00145,M13 W00145,Processed day 9,NA,negative
M13,august_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,8/10/21,NA,1,9/9/21,9/9/21,Complete,Maruti,182,1,M13_2021-08-10_1_182,7,An. funestus,M13 H00172,M13 A00172,M13 W00172,NA,NA,positive
M13,september_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,9/14/21,NA,1,10/13/21,10/13/21,Complete,Maruti,183,1,M13_2021-09-14_1_183,7,An. funestus,M13 H00176,M13 A00176,M13 W00176,NA,NA,negative
M13,december_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,12/7/21,NA,1,1/4/22,1/4/22,Complete,Maruti,184,1,M13_2021-12-07_1_184,0,An. demeilloni,M13 H00179,M13 A00179,M13 W00179,NA,NA,NA
M14,august_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,8/11/20,NA,1,9/3/20,9/3/20,Complete,Maruti,185,1,M14_2020-08-11_1_185,3,An. funestus,M14 H00116,M14 A00116,M14 W00116,NA,NA,negative
M14,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,3,8/16/21,8/16/21,Complete,Maruti,186,1,M14_2021-07-13_1_186,7,An. funestus,M14 H00125,M14 A00125,M14 W00125,NA,NA,negative
M14,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,3,8/16/21,8/16/21,Complete,Maruti,186,2,M14_2021-07-13_2_186,7,An. funestus,M14 H00126,M14 A00126,M14 W00126,NA,NA,negative
M14,july_2021_arm_1,ento_form_2b_female_anopheles_reared_2220,1,7/13/21,NA,3,8/16/21,8/16/21,Complete,Maruti,186,3,M14_2021-07-13_3_186,7,An. funestus,M14 H00127,M14 A00127,M14 W00127,NA,NA,negative
M14,april_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,4/20/22,NA,1,5/16/22,5/16/22,Complete,Maruti,187,1,M14_2022-04-20_1_187,1,An. funestus,M14 H00174,M14 A00174,M14 W00174,NA,NA,NA
M14,may_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/10/22,NA,2,6/6/22,6/6/22,Complete,Maruti,188,1,M14_2022-05-10_1_188,3,An. gambiae,M14 H00175,M14 A00175,M14 W00175,NA,NA,NA
M14,may_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,5/10/22,NA,2,6/6/22,6/6/22,Complete,Maruti,188,2,M14_2022-05-10_2_188,7,An. funestus,M14 H00177,M14 A00177,M14 W00177,NA,NA,NA
M14,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,2,7/5/22,7/5/22,Complete,Maruti,189,1,M14_2022-06-07_1_189,7,An. gambiae,M14 H00178,M14 A00178,M14 W00178,NA,NA,NA
M14,june_2022_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/7/22,NA,2,7/5/22,7/5/22,Complete,Maruti,189,2,M14_2022-06-07_2_189,7,An. funestus,M14 H00179,M14 A00179,M14 W00179,NA,NA,NA
M15,march_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,3/10/20,NA,1,4/28/20,4/28/20,Complete,Maruti,190,1,M15_2020-03-10_1_190,3,An. gambiae,M15 H00173,M15 A00173,M15 W00173,NA,NA,NA
M15,june_2020_arm_1,ento_form_2b_female_anopheles_reared_2220,1,6/9/20,NA,2,7/8/20,7/8/20,Complete,Maruti,191,1,M15_2020-06-09_1_191,2,Undetermined,M15 H00175,M15 A00175,M15 W00175,missing palps and one wing,NA,negative
